戦略,as_of,code,return,is_win,reason,時価総額_億,売買代金_億,株価,出来高急増,高値からの位置,直近1M騰落,業種,相場環境
A_決算モメンタム,2026-05-15,78770,-0.004030226700251882,False,トレンド終了,28.981,0.025974,1985.0,0.7056340151781676,-14.660361134995703,1.6385048643113187,化学,-0.0704104030409991
A_決算モメンタム,2026-05-15,78930,-0.021897810218978075,False,トレンド終了,303.77490048,0.607391,1096.0,1.4316414658443917,-9.71993410214168,-2.0554066130473614,その他製品,-0.0704104030409991
A_決算モメンタム,2026-05-15,79020,-0.039579967689822304,False,トレンド終了,61.9,0.020008,1238.0,0.5477037122201327,-10.48445408532176,8.501314636283963,その他製品,-0.0704104030409991
A_決算モメンタム,2026-05-15,79440,-0.06803455723542118,False,トレンド終了,1230.6845117,8.49908,4630.0,1.9179486109022923,4.044943820224711,8.94117647058823,その他製品,-0.0704104030409991
A_決算モメンタム,2026-05-15,80450,-0.02312499999999995,False,トレンド終了,116.187296,0.017425,1600.0,1.5150527116617758,-11.748483177054602,-0.6211180124223614,卸売業,-0.0704104030409991
A_決算モメンタム,2026-05-15,80500,-0.040000000000000036,False,トレンド終了,5382.55393,26.27356,6500.0,1.6990457435666093,-53.76955903271693,3.1746031746031855,精密機器,-0.0704104030409991
A_決算モメンタム,2026-05-15,80860,0.0225100215849523,True,トレンド終了,2780.215451985,13.469944,1621.5,1.0245902141248038,-1.7570433202059976,-1.7570433202059976,精密機器,-0.0704104030409991
A_決算モメンタム,2026-05-15,81440,-0.017725258493353047,False,トレンド終了,90.24438434,0.002728,1354.0,0.21059701319705257,-3.9034776437189445,1.195814648729443,卸売業,-0.0704104030409991
A_決算モメンタム,2026-05-15,81510,0.06870229007633588,True,トレンド終了,478.3989,4.214407,1834.0,1.9996184295581678,-6.045081967213117,7.314218841427733,卸売業,-0.0704104030409991
A_決算モメンタム,2026-05-15,85080,0.02259887005649719,True,トレンド終了,945.2926782,16.448424,708.0,2.9610064779077896,3.96475770925111,15.121951219512187,その他金融業,-0.0704104030409991
A_決算モメンタム,2026-05-15,85910,0.048163548163548064,True,トレンド終了,64883.43433728,205.613385,5772.0,0.9381139529889614,-4.087736789631102,19.379524301964835,その他金融業,-0.0704104030409991
A_決算モメンタム,2026-05-15,87500,0.05407911001236099,True,トレンド終了,58602.26464342,308.367021,1618.0,2.5460839448340797,0.4345127250155123,9.732112580535768,保険業,-0.0704104030409991
A_決算モメンタム,2026-05-15,87890,-0.029629629629629672,False,トレンド終了,271.784295,1.983035,135.0,1.5585256528951912,-16.666666666666664,8.870967741935477,その他金融業,-0.0704104030409991
A_決算モメンタム,2026-05-15,88410,0.0,False,トレンド終了,956.32489688,2.253896,1019.0,0.7657365658035113,-12.003454231433508,12.472406181015462,不動産業,-0.0704104030409991
A_決算モメンタム,2026-05-15,89440,0.05020920502092041,True,トレンド終了,55.79721485,0.649559,239.0,5.723145620341005,-29.70588235294118,0.0,不動産業,-0.0704104030409991
A_決算モメンタム,2026-05-15,90290,-0.03738783649052846,False,トレンド終了,266.07584,0.322756,2006.0,0.8478977256009651,-7.215541165587414,6.702127659574475,陸運業,-0.0704104030409991
A_決算モメンタム,2026-05-15,90870,-0.1,False,損切り,47.2421824,0.050107,2240.0,2.1538474764603603,5.41176470588236,12.112112112112117,陸運業,-0.0704104030409991
A_決算モメンタム,2026-05-15,91470,0.05414012738853513,True,トレンド終了,11445.3,92.044512,4710.0,1.4387019613059004,2.6591107236268563,22.08398133748055,陸運業,-0.0704104030409991
A_決算モメンタム,2026-05-15,92480,-0.03252032520325199,False,トレンド終了,150.56184,0.416796,1599.0,1.71825040194583,-15.307203389830503,1.7823042647994836,サービス業,-0.0704104030409991
A_決算モメンタム,2026-05-15,92490,0.01481004507405026,True,トレンド終了,135.315996,0.049659,1553.0,0.9323961618151111,-6.8386322735452865,1.4369693011103912,サービス業,-0.0704104030409991
A_決算モメンタム,2026-05-15,92680,-0.1,False,損切り,362.027746,1.217182,470.0,1.370185165162268,-5.241935483870963,1.2931034482758674,卸売業,-0.0704104030409991
A_決算モメンタム,2026-05-15,92710,-0.001052631578947416,False,トレンド終了,62.495978,1.196247,950.0,3.44805451413079,-25.196850393700785,1.387406616862319,小売業,-0.0704104030409991
A_決算モメンタム,2026-05-15,93380,0.0,False,トレンド終了,453.3811995,0.167625,4530.0,0.6242313482373029,-0.439560439560438,0.11049723756906271,,-0.0704104030409991
A_決算モメンタム,2026-05-15,96840,-0.033534287867370005,False,トレンド終了,9755.96567352,97.832771,2654.0,3.0820340137003477,-76.69885864793679,5.233941316415547,情報･通信業,-0.0704104030409991
A_決算モメンタム,2026-05-15,96910,0.04225352112676051,True,トレンド終了,174.447,0.06958,4970.0,0.44412954948744465,-1.7786561264822143,34.32432432432433,情報･通信業,-0.0704104030409991
A_決算モメンタム,2026-05-15,98450,-0.05156794425087108,False,トレンド終了,384.6008362,0.191022,1435.0,0.9305497673528154,-18.187001140250857,0.9852216748768461,化学,-0.0704104030409991
A_決算モメンタム,2026-05-15,98670,0.0039525691699604515,True,トレンド終了,87.5684612,0.06093,10120.0,0.733477789815818,-14.814814814814813,3.054989816700604,卸売業,-0.0704104030409991
A_決算モメンタム,2026-05-29,46270,0.009781357882623798,True,トレンド終了,141.549672,0.223721,1738.0,3.782268624064771,-4.5054945054945,5.9110298598415545,化学,0.23817625042530377
A_決算モメンタム,2026-05-29,72470,-0.046575342465753455,False,トレンド終了,124.28039395,1.627944,365.0,3.4229923238649014,-16.09195402298851,-4.450261780104714,輸送用機器,0.23817625042530377
B_ボックス反発,2023-04-17,13010,0.027377521613832778,True,期限切れ,419.1164201,0.492605,3470.0,0.30232015784806204,-9.987029831387806,0.5797101449275255,水産・農林業,0.0
B_ボックス反発,2023-04-17,13560,-0.07,False,支持線割れ,,3.13423567,797.8,0.7350128479062679,-18.81550829347717,-9.35121008976253,その他,0.0
B_ボックス反発,2023-04-17,13680,-0.07,False,支持線割れ,,0.20933734,1158.0,0.4282654969388617,-18.622628250175687,-9.318715740015659,その他,0.0
